index,link,name,user rating,Price (in Indian Rupees),Type,Dedicated Graphic Memory Capacity,Processor Brand,SSD,RAM (in GB),RAM Type,Expandable Memory,Operating System,Touchscreen,Screen Size (in inch),Weight (in kg),Refresh Rate,screen_resolution,company,Storage,Processor name,CPU_ranking,battery_backup,gpu name ,gpu_benchmark,ram_type_tokenized,gpu_processor tokenized
897,https://www.flipkart.com/lenovo-ideapad-gaming-3-ryzen-7-octa-core-4800h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-15arh05-laptop/p/itm757cc3d41cfba?pid=COMFYNFGRTFFNANU&lid=LSTCOMFYNFGRTFFNANUWBQRT7&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_898&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMFYNFGRTFFNANU.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,"lenovo ideapad gaming 3 ryzen 7 octa core 4800h - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650/60 hz) 15arh05 gaming laptop  (15.6 inch, onyx black, 2.2 kg, with ms office)",4.4,82000,1,4,2,1,8,ddr4,1,1,0,15.6,2.2,6,1080,3,512,amd ryzen 7 octa core,64,4,nvidia geforce gtx 1650,59.9,4,6
898,https://www.flipkart.com/asus-tuf-gaming-f15-core-i5-10th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-gtx-1660-ti-144-hz-fx506lu-hn075t-laptop/p/itme61b6a228012a?pid=COMFZ73YCQNEJRXD&lid=LSTCOMFZ73YCQNEJRXDMCNM6B&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_899&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMFZ73YCQNEJRXD.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,"asus tuf gaming f15 core i5 10th gen - (16 gb/512 gb ssd/windows 10 home/6 gb graphics/nvidia geforce gtx 1660 ti/144 hz) fx506lu-hn075t gaming laptop  (15.6 inch, black plastic, 2.30 kg)",4.9,82990,1,6,1,1,16,ddr4,1,1,0,15.6,2.3,1,1080,1,512,intel core i5 10th gen,187,4,nvidia geforce gtx 1660 ti,76.5,4,47
899,https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-15s-fr2006tu-thin-light-laptop/p/itmead806218ae48?pid=COMGY8RDVK5TZGFC&lid=LSTCOMGY8RDVK5TZGFCIW3UXA&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_900&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMGY8RDVK5TZGFC.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,"hp core i3 11th gen - (8 gb/512 gb ssd/windows 10 home) 15s-fr2006tu thin and light laptop  (15.6 inch, natural silver, 1.75 kg, with ms office)",4.3,44800,2,0,1,1,8,ddr4,0,1,0,15.6,1.75,60,1080,2,512,intel core i3 11th gen,362,4.5,intel uhd,5.05,4,7
900,https://www.flipkart.com/hp-pavilion-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-2-graphics-14-dv0084tx-thin-light-laptop/p/itm3aa2cc39d6b9a?pid=COMGYZD7N5ZNGVHN&lid=LSTCOMGYZD7N5ZNGVHNGYCXFM&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_901&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMGYZD7N5ZNGVHN.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,"hp pavilion core i5 11th gen - (16 gb/512 gb ssd/windows 10 home/2 gb graphics) 14-dv0084tx thin and light laptop  (14 inch, natural silver, 1.41 kg, with ms office)",4.3,74990,2,2,1,1,16,ddr4,0,1,0,14,1.41,60,1080,2,512,intel core i5 11th gen,108,4.5,nvidia geforce mx 450,33.8,4,13
901,https://www.flipkart.com/hp-core-i5-11th-gen-8-gb-32-optane-512-ssd-windows-10-home-15s-fq2071tu-thin-light-laptop/p/itmde195b619beee?pid=COMGYSSUDKJKWFES&lid=LSTCOMGYSSUDKJKWFESLVP0PG&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_902&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMGYSSUDKJKWFES.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,"hp core i5 11th gen - (8 gb + 32 gb optane/512 gb ssd/windows 10 home) 15s-fq2071tu thin and light laptop  (15.6 inch, jet black, 1.69 kg, with ms office)",4.3,61000,2,0,1,1,8,ddr4,0,1,0,15.6,1.69,60,1080,2,512,intel core i5 11th gen,108,4.5,intel iris xe,17.5,4,8
902,https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-15s-fr2006tu-thin-light-laptop/p/itmead806218ae48?pid=COMGYSSUCNJNSHZ7&lid=LSTCOMGYSSUCNJNSHZ7Z7HLNB&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_903&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMGYSSUCNJNSHZ7.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,"hp core i3 11th gen - (8 gb/512 gb ssd/windows 10 home) 15s-fr2006tu thin and light laptop  (15.6 inch, natural silver, 1.75 kg, with ms office)",4.3,48900,2,0,1,1,8,ddr4,0,1,0,15.6,1.75,60,1080,2,512,intel core i3 11th gen,362,4.5,intel uhd,5.05,4,7
903,https://www.flipkart.com/hp-15s-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-15s-fq2535tu-thin-light-laptop/p/itm0449783fdb797?pid=COMGYSSUKJEKBFDG&lid=LSTCOMGYSSUKJEKBFDGREPLIY&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_904&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMGYSSUKJEKBFDG.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,"hp 15s core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) 15s-fq2535tu thin and light laptop  (15.6 inch, natural silver, 1.69 kg, with ms office)",4.4,60390,2,0,1,1,8,ddr4,1,1,0,15.6,1.69,60,1080,2,512,intel core i5 11th gen,108,4.5,intel iris xe,17.5,4,8
904,https://www.flipkart.com/lenovo-ideapad-flex-5-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-14itl05-2-1-laptop/p/itm8a55b442af5aa?pid=COMGYQVKZGD2VFHA&lid=LSTCOMGYQVKZGD2VFHAFPUD3K&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_905&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMGYQVKZGD2VFHA.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,"lenovo ideapad flex 5 core i3 11th gen - (8 gb/512 gb ssd/windows 10 home) 14itl05 2 in 1 laptop  (14 inch, graphite grey, 1.5 kg, with ms office)",3.5,57899,3,0,1,1,8,ddr4,0,1,1,14,1.5,60,1080,3,512,intel core i3 11th gen,362,5,intel uhd,5.05,4,7
905,https://www.flipkart.com/lenovo-ideapad-flex-5-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-14itl05-2-1-laptop/p/itm63de741dcab42?pid=COMGY8Y5X3TUEA3F&lid=LSTCOMGY8Y5X3TUEA3FIADZBG&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_906&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMGY8Y5X3TUEA3F.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,"lenovo ideapad flex 5 core i3 11th gen - (8 gb/512 gb ssd/windows 10 home) 14itl05 2 in 1 laptop  (14 inch, graphite grey, 1.5 kg, with ms office)",4.5,53990,3,0,1,1,8,ddr4,0,1,1,14,1.5,60,1080,3,512,intel core i3 11th gen,362,5,intel uhd,5.05,4,7
906,https://www.flipkart.com/apple-2020-macbook-air-m1-8-gb-512-gb-ssd-mac-os-big-sur-mgna3hn-a/p/itm8279ecf48f54f?pid=COMFXEKMADKVCFYT&lid=LSTCOMFXEKMADKVCFYTMC7FBI&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_907&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMFXEKMADKVCFYT.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,"apple 2020 macbook air m1 - (8 gb/512 gb ssd/mac os big sur) mgna3hn/a  (13.3 inch, silver, 1.29 kg)",4.7,102990,2,0,4,1,8,ddr4,1,4,0,13.3,1.29,60,1440,12,512,apple m1,148,4.5,m1,33,4,32
907,https://www.flipkart.com/acer-aspire-7-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-a715-42g-gaming-laptop/p/itm4385fddc2c72c?pid=COMGYCG8ZBXWPYUU&lid=LSTCOMGYCG8ZBXWPYUUSTSMVQ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_908&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMGYCG8ZBXWPYUU.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,"acer aspire 7 ryzen 5 hexa core 5500u - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650) a715-42g gaming laptop  (15.6 inch, black, 2.15 kg)",4.5,54990,1,4,2,1,8,ddr4,1,1,0,15.6,2.15,60,1080,8,512,amd ryzen 5 hexa core,87,4,nvidia geforce gtx 1650,59.9,4,6
908,https://www.flipkart.com/lenovo-ideapad-flex-5-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14lt05-ua-2-1-laptop/p/itmb0d78c73dc41f?pid=COMGY5PGCE2KHHGE&lid=LSTCOMGY5PGCE2KHHGE1D8W8X&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_909&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMGY5PGCE2KHHGE.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,"lenovo ideapad flex 5 core i3 11th gen - (8 gb/256 gb ssd/windows 11 home) ideapad flex 5 14lt05 ua 2 in 1 laptop  (14 inch, graphite grey, 1.5 kg, with ms office)",4.4,51990,3,0,1,1,8,ddr4,0,1,1,14,1.5,60,1080,3,256,intel core i3 11th gen,362,5,intel uhd,5.05,4,7
909,https://www.flipkart.com/hp-pavilion-x360-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-14-dw1037tu-2-1-laptop/p/itmb29ab5118753d?pid=COMFZH7QGW6EFJNN&lid=LSTCOMFZH7QGW6EFJNNIK3VV9&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_910&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMFZH7QGW6EFJNN.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,"hp pavilion x360 core i3 11th gen - (8 gb/512 gb ssd/windows 10 home) 14-dw1037tu 2 in 1 laptop  (14 inch, natural silver, 1.61 kg, with ms office)",4.3,55490,3,0,1,1,8,ddr4,1,1,1,14,1.61,60,1080,2,512,intel core i3 11th gen,362,5,intel uhd,5.05,4,7
910,https://www.flipkart.com/lenovo-ideapad-s-540-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-540-15iml-thin-light-laptop/p/itm310c750f283e7?pid=COMFZT5M2SR4M8KZ&lid=LSTCOMFZT5M2SR4M8KZFWT3O6&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_911&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMFZT5M2SR4M8KZ.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,"lenovo ideapad s 540 core i5 10th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/2 gb graphics) 540-15iml thin and light laptop  (15.6 inch, mineral grey, 1.8 kg, with ms office)",4.4,60870,2,2,1,1,8,ddr4,1,1,0,15.6,1.8,60,1080,3,1256,intel core i5 10th gen,187,4.5,nvidia geforce mx 250,14.5,4,46
911,https://www.flipkart.com/lenovo-yoga-9-core-i7-11th-gen-intel-evo-16-gb-1-tb-ssd-windows-10-home-14itl5-2-1-laptop/p/itmfd2d53ce2e01b?pid=COMFXV7SEYSGQ2FU&lid=LSTCOMFXV7SEYSGQ2FUG07JM5&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_38_912&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=2d88e63c-8087-48eb-91a6-4124e36a52f2.COMFXV7SEYSGQ2FU.SEARCH&ssid=uk6v12vl7ri8b8jk1653223815210,"lenovo yoga 9 core i7 11th gen intel evo - (16 gb/1 tb ssd/windows 10 home) 14itl5 2 in 1 laptop  (14 inch, shadow black, 1.44 kg, with ms office)",,168998,3,0,1,1,16,lpddr4x,0,1,1,14,1.44,60,2160,3,1000,intel core i7 11th gen,61,5,intel iris xe,17.5,6,8
912,https://www.flipkart.com/hp-430-g8-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-pro-probook-business-laptop/p/itma14d49916118f?pid=COMFZZRXSZTV3YDH&lid=LSTCOMFZZRXSZTV3YDHIRQVYP&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_913&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFZZRXSZTV3YDH.SEARCH&ssid=03ffhuzulrsadtds1653223941076,"hp 430 g8 core i5 11th gen - (8 gb/512 gb ssd/windows 10 pro) probook 430 g8 business laptop  (13.3 inch, pike silver)",,94000,4,0,1,1,8,ddr4,0,1,0,13.3,0.9974375,60,720,2,512,intel core i5 11th gen,108,4.5,intel hd,4.23,4,3
913,https://www.flipkart.com/dell-inspiron-core-i3-10th-gen-8-gb-1-tb-hdd-windows-10-home-3501-laptop/p/itm0446707f089c6?pid=COMFZY36EPMVUGM7&lid=LSTCOMFZY36EPMVUGM7L8ZCEK&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_914&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFZY36EPMVUGM7.SEARCH&ssid=03ffhuzulrsadtds1653223941076,"dell inspiron core i3 10th gen - (8 gb/1 tb hdd/windows 10 home) inspiron 3501 laptop  (14.96 inch, black, with ms office)",4,42090,4,0,1,0,8,ddr4,0,1,0,14.96,0.9974375,60,1080,4,1000,intel core i3 10th gen,540,4.5,intel uhd,5.05,4,7
914,https://www.flipkart.com/lenovo-yoga-7-core-i7-11th-gen-intel-evo-16-gb-512-gb-ssd-windows-10-home-14itl5-2-1-laptop/p/itm707ded706da81?pid=COMFXV7SFNVVRZEF&lid=LSTCOMFXV7SFNVVRZEFO9E50F&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_915&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFXV7SFNVVRZEF.SEARCH&ssid=03ffhuzulrsadtds1653223941076,"lenovo yoga 7 core i7 11th gen intel evo - (16 gb/512 gb ssd/windows 10 home) 14itl5 2 in 1 laptop  (14 inch, slate grey, 1.43 kg, with ms office)",4.6,99990,3,0,1,1,16,ddr4,0,1,1,14,1.43,60,1080,3,512,intel core i7 11th gen,61,5,intel iris xe,17.5,4,8
915,https://www.flipkart.com/lenovo-legion-y540-core-i5-9th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-y540-15irh-pg0-gaming-laptop/p/itm8a774a92e9b76?pid=COMFXZZMWZGM4MPJ&lid=LSTCOMFXZZMWZGM4MPJSWHXIX&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_916&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFXZZMWZGM4MPJ.SEARCH&ssid=03ffhuzulrsadtds1653223941076,"lenovo legion y540 core i5 9th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650/60 hz) y540-15irh-pg0 gaming laptop  (15.6 inch, raven black, 2.3 kg)",4.4,64390,1,4,1,1,8,ddr4,1,1,0,15.6,2.3,6,1080,3,1256,intel core i5 9th gen,206,4,nvidia geforce gtx 1650,59.9,4,6
916,https://www.flipkart.com/dell-vostro-core-i5-11th-gen-8-gb-1-tb-hdd-windows-10-home-3400-thin-light-laptop/p/itm630f5ea46b59b?pid=COMFY6GUYGCGYRMT&lid=LSTCOMFY6GUYGCGYRMTQBAXLP&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_917&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFY6GUYGCGYRMT.SEARCH&ssid=03ffhuzulrsadtds1653223941076,"dell vostro core i5 11th gen - (8 gb/1 tb hdd/windows 10 home) vostro 3400 thin and light laptop  (14 inch, black, 1.58 kg, with ms office)",3.6,51990,2,0,1,0,8,ddr4,1,1,0,14,1.58,60,1080,4,1000,intel core i5 11th gen,108,4.5,intel iris xe,17.5,4,8
917,https://www.flipkart.com/dell-inspiron-core-i3-10th-gen-4-gb-256-gb-ssd-windows-10-home-3501-laptop/p/itm997ad4a2b302f?pid=COMFYZC5RJ2TH2ZZ&lid=LSTCOMFYZC5RJ2TH2ZZ0DCXCR&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_918&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFYZC5RJ2TH2ZZ.SEARCH&ssid=03ffhuzulrsadtds1653223941076,"dell inspiron core i3 10th gen - (4 gb/256 gb ssd/windows 10 home) inspiron 3501 laptop  (15 inch, accent black, 1.83 kg, with ms office)",4.4,39490,4,0,1,1,4,ddr4,1,1,0,15,1.83,60,1080,4,256,intel core i3 10th gen,540,4.5,intel uhd,5.05,4,7
918,https://www.flipkart.com/dell-vostro-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-3401-thin-light-laptop/p/itmc839af2e15f47?pid=COMFYZC5YBX2GG2F&lid=LSTCOMFYZC5YBX2GG2FZ9KHVR&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_919&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFYZC5YBX2GG2F.SEARCH&ssid=03ffhuzulrsadtds1653223941076,"dell vostro core i3 10th gen - (8 gb/256 gb ssd/windows 10 home) vostro 3401 thin and light laptop  (14 inch, dune, 1.58 kg, with ms office)",4.3,37990,2,0,1,1,8,ddr4,1,1,0,14,1.58,60,1080,4,256,intel core i3 10th gen,540,4.5,intel uhd,5.05,4,7
919,https://www.flipkart.com/mi-notebook-horizon-14-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-jyu4246in-thin-light-laptop/p/itmd089c75cd439e?pid=COMFZEYHZAYXNTDY&lid=LSTCOMFZEYHZAYXNTDYABSQVX&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_920&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFZEYHZAYXNTDY.SEARCH&ssid=03ffhuzulrsadtds1653223941076,"mi notebook horizon edition 14 core i7 10th gen - (8 gb/512 gb ssd/windows 10 home/2 gb graphics) jyu4246in thin and light laptop  (14 inch, grey, 1.35 kg)",4.2,59990,2,2,1,1,8,ddr4,0,1,0,14,1.35,60,1080,15,512,intel core i7 10th gen,97,4.5,nvidia geforce mx 350,17.5,4,27
920,https://www.flipkart.com/asus-tuf-gaming-f15-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-60-hz-fx506li-bq057t-laptop/p/itm6144e59de9a3e?pid=COMFZ73YNBXSFT9F&lid=LSTCOMFZ73YNBXSFT9FGEE0WO&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_921&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFZ73YNBXSFT9F.SEARCH&ssid=03ffhuzulrsadtds1653223941076,"asus tuf gaming f15 core i5 10th gen - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650 ti/60 hz) fx506li-bq057t gaming laptop  (15.6 inch, black plastic, 2.30 kg)",4.4,63990,1,4,1,1,8,ddr4,1,1,0,15.6,2.3,6,1080,1,512,intel core i5 10th gen,187,4,nvidia geforce gtx 1650 ti,41.8,4,31
921,https://www.flipkart.com/hp-15s-core-i5-11th-gen-8-gb-1-tb-hdd-windows-10-home-2-gb-graphics-15s-du3060tx-thin-light-laptop/p/itm6937656a1b493?pid=COMFZJ9XZSGE656U&lid=LSTCOMFZJ9XZSGE656UOAGRVK&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_922&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFZJ9XZSGE656U.SEARCH&ssid=03ffhuzulrsadtds1653223941076,"hp 15s core i5 11th gen - (8 gb/1 tb hdd/windows 10 home/2 gb graphics) 15s-du3060tx thin and light laptop  (15.6 inch, jet black, 1.77 kg, with ms office)",3.6,54490,2,2,1,0,8,ddr4,1,1,0,15.6,1.77,60,1080,2,1000,intel core i5 11th gen,108,4.5,nvidia geforce mx 350,17.5,4,27
922,https://www.flipkart.com/hp-pavilion-x360-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-home-14-dw1036tu-2-1-laptop/p/itm43906eb8ed73c?pid=COMFZH7QSDZMUFRM&lid=LSTCOMFZH7QSDZMUFRMXA2FR0&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_923&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFZH7QSDZMUFRM.SEARCH&ssid=03ffhuzulrsadtds1653223941076,"hp pavilion x360 core i3 11th gen - (8 gb/256 gb ssd/windows 10 home) 14-dw1036tu 2 in 1 laptop  (14 inch, natural silver, 1.61 kg, with ms office)",4.4,53990,3,0,1,1,8,ddr4,1,1,1,14,1.61,60,1080,2,256,intel core i3 11th gen,362,5,intel uhd,5.05,4,7
923,https://www.flipkart.com/dell-vostro-core-i3-10th-gen-8-gb-1-tb-hdd-windows-10-home-3401-thin-light-laptop/p/itm0b45b63fac02d?pid=COMFYZC5Y4GZYEWN&lid=LSTCOMFYZC5Y4GZYEWNAE8BRJ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_924&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFYZC5Y4GZYEWN.SEARCH&ssid=03ffhuzulrsadtds1653223941076,"dell vostro core i3 10th gen - (8 gb/1 tb hdd/windows 10 home) vostro 3401 thin and light laptop  (14 inch, black, 1.58 kg, with ms office)",4,40990,2,0,1,0,8,ddr4,1,1,0,14,1.58,60,1080,4,1000,intel core i3 10th gen,540,4.5,intel uhd,5.05,4,7
924,https://www.flipkart.com/hp-15s-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-15s-gr0012au-laptop/p/itm9e1f8deeed35f?pid=COMFZHFWBE7APPH2&lid=LSTCOMFZHFWBE7APPH2PLTTEQ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_39_925&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_8_L1_view-all&iid=1f739bb6-d6f8-4857-80d6-0a68835ac08d.COMFZHFWBE7APPH2.SEARCH&ssid=03ffhuzulrsadtds1653223941076,"hp 15s ryzen 3 dual core 3250u - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) 15s-gr0012au laptop  (15.6 inch, natural silver, 1.82 kg, with ms office)",4.3,41490,4,0,2,1,8,ddr4,1,1,0,15.6,1.82,60,1080,2,1256,amd ryzen 3 dual core,560,4.5,amd radeon vega 6,93.9,4,52
