"PSTV04","PSTV05","PSTV06","PSTV07","PSTV08","PSTV09","PSTV10","PSTV11","PSTV12","PSTV13","PSTV14","UHH"
1,2,3,1,4,35,3578,9,3,35,3578,82
1,2,3,1,4,35,3579,3,1,35,3579,73
1,2,3,1,4,36,3601,3,1,36,3601,66
1,2,3,1,4,36,3603,3,1,36,3603,65
1,2,3,1,4,36,3603,9,2,36,3674,67
1,2,3,1,4,36,3604,3,1,36,3604,61
1,2,3,1,4,36,3671,9,2,36,3671,83
1,2,3,1,4,36,3673,9,2,36,3673,64
1,2,3,1,4,36,3674,3,1,36,3674,68
1,2,3,1,4,36,3674,9,2,36,3674,74
1,2,3,1,4,51,5101,9,2,51,5103,58
1,2,3,1,4,51,5103,9,2,51,5103,70
1,2,3,1,4,51,5108,9,3,51,5108,82
1,2,3,1,4,51,5171,3,1,51,5171,84
1,2,3,1,4,52,5203,3,1,52,5203,61
1,2,3,1,4,52,5271,9,2,52,5271,70
1,2,3,1,4,53,5302,9,2,53,5302,71
1,2,3,1,4,53,5371,9,2,53,5371,67
1,2,3,1,4,61,6102,3,1,61,6102,68
1,2,3,1,4,61,6103,3,1,61,6103,61
1,2,3,1,4,61,6105,3,1,61,6105,53
1,2,3,1,4,61,6109,9,3,61,6109,57
1,2,3,1,4,61,6172,9,2,61,6172,69
1,2,3,1,4,61,6172,9,3,61,6172,82
1,2,3,1,4,62,6201,3,1,62,6201,65
1,2,3,1,4,62,6207,3,1,62,6207,55
1,2,3,1,4,62,6213,3,1,62,6213,62
1,2,3,1,4,62,6271,9,3,62,6271,70
1,2,3,1,4,63,6371,9,3,63,6371,87
1,2,3,1,4,64,6401,9,3,64,6401,52
1,2,3,1,4,64,6404,9,3,64,6404,49
1,2,3,1,4,64,6409,9,3,64,6409,76
1,2,3,1,4,64,6471,3,1,64,6405,58
1,2,3,1,4,64,6471,3,1,64,6471,69
1,2,3,1,4,64,6471,9,2,64,6471,77
1,2,3,1,4,64,6474,9,2,64,6474,70
1,2,3,1,4,65,6502,9,2,65,6502,70
1,2,3,1,4,65,6502,9,3,65,6502,70
1,2,3,1,4,65,6504,3,1,73,7372,55
1,2,3,1,4,65,6504,9,3,65,6504,55
1,2,3,1,4,65,6571,3,1,65,6571,75
1,2,3,1,4,65,6571,9,2,64,6471,69
1,2,3,1,4,71,7106,9,3,71,7106,81
1,2,3,1,4,71,7171,3,1,71,7171,72
1,2,3,1,4,71,7171,9,3,71,7171,72
1,2,3,1,4,71,7174,9,3,71,7171,58
1,2,3,1,4,72,7203,3,1,72,7203,65
1,2,3,1,4,72,7206,3,1,72,7206,74
1,2,3,1,4,72,7207,3,1,72,7207,60
1,2,3,1,4,72,7209,3,1,72,7209,66
1,2,3,1,4,72,7210,3,1,72,7210,66
1,2,3,1,4,73,7311,3,1,73,7311,64
1,2,3,1,4,73,7317,9,2,73,7317,78
1,2,3,1,4,73,7371,3,1,73,7371,66
1,2,3,1,4,73,7372,3,1,73,7372,62
1,2,3,1,4,73,7372,9,3,73,7372,69
1,2,3,1,4,75,7502,9,3,75,7502,57
1,2,3,1,4,75,7571,3,1,75,7571,85
1,2,3,1,4,76,7604,9,3,76,7604,60
1,2,3,1,4,94,9409,9,3,94,9409,65
1,2,3,1,5,12,1205,9,3,12,1205,58
1,2,3,1,5,12,1208,3,1,12,1208,60
1,2,3,1,5,12,1212,9,2,12,1212,62
1,2,3,1,5,12,1225,3,1,12,1225,60
1,2,3,1,5,12,1275,3,1,12,1275,62
1,2,3,1,5,13,1371,3,1,13,1371,60
1,2,3,1,5,13,1371,9,2,13,1371,60
1,2,3,1,5,13,1374,3,1,13,1374,60
1,2,3,1,5,14,1403,3,1,14,1403,60
1,2,3,1,5,14,1471,9,2,14,1471,64
1,2,3,1,5,14,1471,9,2,21,2101,65
1,2,3,1,5,15,1571,3,1,15,1571,55
1,2,3,1,5,17,1701,3,1,17,1701,58
1,2,3,1,5,17,1705,3,1,17,1705,55
1,2,3,1,5,18,1810,9,2,18,1810,63
1,2,3,1,5,31,3171,2,1,31,3171,60
1,2,3,1,5,31,3172,3,1,31,3172,63
1,2,3,1,5,32,3202,9,2,32,3202,69
1,2,3,1,5,32,3205,3,1,32,3205,60
1,2,3,1,5,32,3209,3,1,32,3209,59
1,2,3,1,5,32,3273,3,1,32,3273,58
1,2,3,1,5,32,3279,9,2,32,3279,62
1,2,3,1,5,33,3306,3,1,33,3306,50
1,2,3,1,5,33,3311,9,2,33,3311,52
1,2,3,1,5,33,3319,9,2,33,3319,67
1,2,3,1,5,33,3322,9,3,33,3322,60
1,2,3,1,5,33,3323,9,3,33,3323,60
1,2,3,1,5,33,3326,9,3,33,3326,63
1,2,3,1,5,33,3374,3,1,33,3374,57
1,2,3,1,5,33,3374,9,3,33,3374,70
1,2,3,1,5,34,3471,3,1,34,3471,68
1,2,3,1,5,35,3508,3,1,35,3508,58
1,2,3,1,5,35,3508,9,2,35,3508,58
1,2,3,1,5,35,3509,3,1,33,3310,56
1,2,3,1,5,35,3511,3,1,35,3511,60
1,2,3,1,5,35,3516,3,1,35,3515,62
1,2,3,1,5,35,3518,3,1,35,3518,59
1,2,3,1,5,35,3518,9,2,35,3518,59
1,2,3,1,5,35,3524,3,1,35,3524,63
1,2,3,1,5,35,3528,9,3,35,3528,65
1,2,3,1,5,35,3573,9,3,35,3573,65
1,2,3,1,5,35,3578,3,1,35,3578,55
1,2,3,1,5,36,3602,3,1,36,3602,66
1,2,3,1,5,36,3671,9,2,36,3671,66
1,2,3,1,5,52,5203,3,1,52,5203,58
1,2,3,1,5,53,5304,3,1,53,5304,61
1,2,3,1,5,63,6305,3,1,63,6305,64
1,2,3,1,5,64,6409,3,1,64,6409,58
1,2,3,1,5,72,7212,3,1,72,7212,64
1,2,3,1,5,73,7308,3,1,73,7308,55
1,2,3,1,5,73,7371,3,1,73,7371,61
1,2,3,1,5,74,7402,9,3,74,7402,60
1,2,3,1,5,74,7471,3,1,74,7471,60
1,2,3,1,5,81,8103,3,1,81,8103,48
1,2,3,1,5,81,8103,3,1,81,8171,48
1,2,3,1,5,81,8171,3,1,81,8171,59
1,2,3,1,5,82,8206,3,1,82,8206,57
1,2,3,1,5,82,8271,9,3,82,8271,50
1,2,3,1,5,91,9108,9,3,91,9171,66
1,2,3,1,5,94,9471,9,3,94,9471,59
1,2,3,2,1,11,1104,3,1,11,1104,65
1,2,3,2,1,11,1111,9,2,11,1111,79
1,2,3,2,1,11,1114,3,1,11,1114,56
1,2,3,2,1,11,1171,3,1,11,1171,75
1,2,3,2,1,12,1207,3,1,12,1207,67
1,2,3,2,1,12,1209,3,1,12,1209,72
1,2,3,2,1,12,1209,8,2,12,1209,69
1,2,3,2,1,12,1211,3,1,12,1211,73
1,2,3,2,1,12,1212,8,2,12,1275,70
1,2,3,2,1,12,1212,9,2,12,1212,69
1,2,3,2,1,12,1272,3,1,12,1272,85
1,2,3,2,1,12,1275,9,2,12,1275,90
1,2,3,2,1,12,1275,9,2,14,1405,90
1,2,3,2,1,12,1276,3,1,12,1276,81
1,2,3,2,1,13,1306,3,1,13,1306,72
1,2,3,2,1,13,1312,9,2,13,1312,79
1,2,3,2,1,13,1371,3,1,13,1371,62
1,2,3,2,1,13,1375,3,1,13,1375,67
1,2,3,2,1,13,1375,9,3,13,1375,69
1,2,3,2,1,13,1377,9,2,13,1377,76
1,2,3,2,1,15,1501,3,1,13,1371,71
1,2,3,2,1,15,1501,3,1,15,1501,71
1,2,3,2,1,15,1509,3,1,15,1508,65
1,2,3,2,1,15,1509,9,2,15,1509,63
1,2,3,2,1,15,1571,3,1,15,1571,59
1,2,3,2,1,16,1605,3,1,16,1605,57
1,2,3,2,1,16,1671,3,1,16,1671,67
1,2,3,2,1,16,1672,9,2,16,1672,73
1,2,3,2,1,17,1771,9,3,17,1771,69
1,2,3,2,1,18,1871,3,1,18,1871,57
1,2,3,2,1,18,1872,3,1,18,1872,69
1,2,3,2,1,19,1906,3,1,19,1906,84
1,2,3,2,1,21,2102,6,2,21,2102,59
1,2,3,2,1,21,2171,9,2,21,2171,69
1,2,3,2,1,31,3171,2,1,31,3171,77
1,2,3,2,1,31,3172,3,1,31,3172,73
1,2,3,2,1,31,3173,3,1,31,3173,68
1,2,3,2,1,31,3173,6,2,31,3171,78
1,2,3,2,1,31,3175,3,1,31,3175,64
1,2,3,2,1,31,3175,9,2,31,3175,69
1,2,3,2,1,32,3204,3,1,32,3204,68
1,2,3,2,1,32,3211,3,1,32,3211,68
1,2,3,2,1,32,3213,3,1,32,3213,81
1,2,3,2,1,32,3216,3,1,32,3216,78
1,2,3,2,1,32,3217,8,2,36,3674,73
1,2,3,2,1,32,3271,3,1,32,3271,70
1,2,3,2,1,32,3275,3,1,31,3172,77
1,2,3,2,1,32,3275,3,1,32,3275,83
1,2,3,2,1,32,3277,3,1,32,3277,76
1,2,3,2,1,33,3301,3,1,33,3301,76
1,2,3,2,1,33,3302,3,1,33,3302,75
1,2,3,2,1,33,3302,9,2,33,3302,75
1,2,3,2,1,33,3303,9,3,33,3303,75
1,2,3,2,1,33,3309,3,1,33,3309,75
1,2,3,2,1,33,3309,9,2,33,3309,81
1,2,3,2,1,33,3313,3,1,33,3313,69
1,2,3,2,1,33,3313,9,2,33,3313,76
1,2,3,2,1,33,3316,9,2,33,3316,70
1,2,3,2,1,33,3322,3,1,33,3322,72
1,2,3,2,1,33,3322,9,2,33,3373,79
1,2,3,2,1,33,3322,9,3,33,3322,68
1,2,3,2,1,33,3328,9,2,33,3328,82
1,2,3,2,1,33,3329,3,1,33,3329,69
1,2,3,2,1,33,3373,9,2,33,3373,65
1,2,3,2,1,33,3373,9,3,33,3373,70
1,2,3,2,1,33,3374,9,2,33,3374,74
1,2,3,2,1,33,3374,9,3,33,3374,61
1,2,3,2,1,35,3502,3,1,35,3502,75
1,2,3,2,1,35,3504,3,1,35,3504,87
1,2,3,2,1,35,3504,9,2,35,3504,80
1,2,3,2,1,35,3506,3,1,35,3504,84
1,2,3,2,1,35,3506,3,1,35,3506,79
1,2,3,2,1,35,3506,9,3,35,3506,83
1,2,3,2,1,35,3507,3,1,35,3515,65
1,2,3,2,1,35,3508,3,1,35,3509,78
1,2,3,2,1,35,3508,9,2,35,3508,78
1,2,3,2,1,35,3514,3,1,35,3514,66
1,2,3,2,1,35,3515,3,1,35,3515,74
1,2,3,2,1,35,3518,3,1,35,3518,65
1,2,3,2,1,35,3520,3,1,35,3520,57
1,2,3,2,1,35,3523,9,3,35,3523,68
1,2,3,2,1,35,3525,3,1,35,3525,88
1,2,3,2,1,35,3526,3,1,35,3526,68
1,2,3,2,1,35,3529,9,2,35,3529,73
1,2,3,2,1,35,3571,9,2,35,3571,72
1,2,3,2,1,35,3573,9,3,35,3507,74
1,2,3,2,1,35,3577,3,1,35,3577,67
1,2,3,2,1,35,3578,3,1,35,3578,79
1,2,3,2,1,36,3674,3,1,36,3674,70
1,2,3,2,1,52,5201,3,1,52,5271,69
1,2,3,2,1,53,5304,9,3,53,5304,76
1,2,3,2,1,53,5371,5,2,53,5371,70
1,2,3,2,1,61,6171,3,1,61,6171,69
1,2,3,2,1,62,6204,3,1,62,6204,77
1,2,3,2,1,62,6204,5,2,62,6204,66
1,2,3,2,1,62,6205,3,1,62,6205,70
1,2,3,2,1,63,6301,3,1,63,6301,65
1,2,3,2,1,64,6409,3,1,64,6409,76
1,2,3,2,1,64,6471,3,1,64,6471,72
1,2,3,2,1,64,6471,9,2,64,6471,66
1,2,3,2,1,71,7102,9,3,71,7102,78
1,2,3,2,1,72,7203,3,1,72,7204,75
1,2,3,2,1,73,7306,3,1,73,7306,65
1,2,3,2,1,94,9409,9,3,94,9409,59
1,2,3,2,1,94,9471,9,3,94,9471,78
1,2,3,2,4,11,1174,9,2,11,1174,64
1,2,3,2,4,11,1175,9,3,11,1175,59
1,2,3,2,4,12,1206,3,1,12,1206,68
1,2,3,2,4,12,1207,9,2,12,1207,88
1,2,3,2,4,12,1212,3,1,12,1212,79
1,2,3,2,4,12,1212,9,2,12,1212,65
1,2,3,2,4,12,1273,9,3,12,1273,73
1,2,3,2,4,12,1274,9,2,12,1274,68
1,2,3,2,4,12,1275,3,1,12,1275,75
1,2,3,2,4,12,1276,3,1,12,1276,61
1,2,3,2,4,12,1277,3,1,12,1277,65
1,2,3,2,4,12,1277,9,3,12,1277,78
1,2,3,2,4,13,1303,3,1,13,1303,75
1,2,3,2,4,13,1371,3,1,13,1371,70
1,2,3,2,4,14,1402,9,2,14,1402,75
1,2,3,2,4,14,1403,9,2,14,1403,59
1,2,3,2,4,14,1407,3,1,14,1407,64
1,2,3,2,4,14,1408,9,2,14,1408,66
1,2,3,2,4,14,1409,9,2,14,1471,83
1,2,3,2,4,14,1471,3,1,14,1471,65
1,2,3,2,4,15,1504,3,1,15,1504,66
1,2,3,2,4,15,1507,9,2,15,1507,71
1,2,3,2,4,15,1571,3,1,15,1571,59
1,2,3,2,4,16,1604,9,3,16,1604,75
1,2,3,2,4,16,1607,3,1,16,1607,72
1,2,3,2,4,16,1607,9,2,16,1607,74
1,2,3,2,4,16,1671,9,2,16,1671,65
1,2,3,2,4,17,1702,9,3,17,1702,91
1,2,3,2,4,18,1871,3,1,18,1871,59
1,2,3,2,4,19,1901,3,1,19,1901,76
1,2,3,2,4,19,1901,9,2,19,1901,60
1,2,3,2,4,19,1901,9,3,19,1901,81
1,2,3,2,4,19,1904,3,1,19,1904,64
1,2,3,2,4,19,1971,9,2,19,1971,71
1,2,3,2,4,21,2171,9,2,21,2171,66
1,2,3,2,4,31,3171,2,1,31,3171,72
1,2,3,2,4,31,3171,9,2,31,3171,81
1,2,3,2,4,31,3172,3,1,31,3172,61
1,2,3,2,4,31,3172,9,2,31,3172,73
1,2,3,2,4,31,3173,3,1,31,3173,69
1,2,3,2,4,31,3174,9,2,31,3174,73
1,2,3,2,4,31,3175,3,1,31,3175,63
1,2,3,2,4,31,3175,9,2,31,3175,77
1,2,3,2,4,31,3175,9,2,32,3275,69
1,2,3,2,4,31,3175,9,2,36,3603,69
1,2,3,2,4,32,3201,3,1,31,3173,72
1,2,3,2,4,32,3201,3,1,32,3201,66
1,2,3,2,4,32,3201,7,2,32,3201,57
1,2,3,2,4,32,3201,9,2,32,3201,55
1,2,3,2,4,32,3202,3,1,32,3202,66
1,2,3,2,4,32,3203,9,2,32,3203,64
1,2,3,2,4,32,3204,3,1,32,3204,64
1,2,3,2,4,32,3206,9,3,32,3206,78
1,2,3,2,4,32,3208,3,1,32,3208,69
1,2,3,2,4,32,3208,9,2,32,3275,69
1,2,3,2,4,32,3212,9,3,32,3212,68
1,2,3,2,4,32,3213,3,1,32,3213,51
1,2,3,2,4,32,3216,9,2,32,3216,71
1,2,3,2,4,32,3217,9,2,32,3217,59
1,2,3,2,4,32,3218,3,1,32,3218,55
1,2,3,2,4,32,3271,3,1,32,3271,71
1,2,3,2,4,32,3271,9,2,32,3271,70
1,2,3,2,4,32,3271,9,3,32,3271,76
1,2,3,2,4,32,3272,3,1,32,3272,62
1,2,3,2,4,32,3273,3,1,32,3273,62
1,2,3,2,4,32,3273,9,2,32,3273,82
1,2,3,2,4,32,3275,3,1,32,3275,64
1,2,3,2,4,32,3275,8,2,32,3275,67
1,2,3,2,4,32,3275,9,2,32,3275,65
1,2,3,2,4,32,3276,3,1,16,1671,62
1,2,3,2,4,32,3276,9,2,32,3276,71
1,2,3,2,4,32,3277,3,1,32,3277,54
1,2,3,2,4,32,3277,9,2,32,3277,75
1,2,3,2,4,32,3278,9,2,32,3278,90
1,2,3,2,4,32,3279,9,2,36,3671,36
1,2,3,2,4,33,3301,3,1,33,3301,67
1,2,3,2,4,33,3303,3,1,33,3303,56
1,2,3,2,4,33,3305,3,1,33,3305,85
1,2,3,2,4,33,3306,3,1,33,3306,56
1,2,3,2,4,33,3306,9,3,33,3306,76
1,2,3,2,4,33,3308,9,2,33,3308,74
1,2,3,2,4,33,3310,9,2,33,3310,88
1,2,3,2,4,33,3310,9,3,33,3310,62
1,2,3,2,4,33,3313,3,1,33,3313,63
1,2,3,2,4,33,3313,9,2,33,3313,72
1,2,3,2,4,33,3314,3,1,33,3314,68
1,2,3,2,4,33,3314,9,2,33,3314,67
1,2,3,2,4,33,3314,9,3,33,3314,67
1,2,3,2,4,33,3315,9,2,33,3315,57
1,2,3,2,4,33,3316,9,3,33,3316,56
1,2,3,2,4,33,3319,9,3,33,3319,65
1,2,3,2,4,33,3320,9,2,33,3320,62
1,2,3,2,4,33,3321,9,2,33,3321,78
1,2,3,2,4,33,3321,9,3,33,3321,67
1,2,3,2,4,33,3322,9,2,33,3322,70
1,2,3,2,4,33,3322,9,3,33,3322,52
1,2,3,2,4,33,3325,9,3,33,3325,66
1,2,3,2,4,33,3326,9,2,33,3326,69
1,2,3,2,4,33,3326,9,3,33,3326,72
1,2,3,2,4,33,3327,3,1,33,3327,76
1,2,3,2,4,33,3372,3,1,33,3372,77
1,2,3,2,4,33,3374,3,1,33,3374,77
1,2,3,2,4,33,3374,9,2,33,3374,74
1,2,3,2,4,34,3402,3,1,34,3402,68
1,2,3,2,4,34,3404,3,1,34,3404,80
1,2,3,2,4,34,3471,3,1,34,3471,66
1,2,3,2,4,35,3502,3,1,35,3502,61
1,2,3,2,4,35,3504,3,1,35,3504,74
1,2,3,2,4,35,3504,8,2,35,3578,67
1,2,3,2,4,35,3506,9,3,35,3506,80
1,2,3,2,4,35,3507,3,1,35,3507,64
1,2,3,2,4,35,3507,5,2,35,3507,77
1,2,3,2,4,35,3507,9,2,35,3507,57
1,2,3,2,4,35,3508,3,1,35,3525,60
1,2,3,2,4,35,3510,3,1,35,3510,59
1,2,3,2,4,35,3511,3,1,35,3511,55
1,2,3,2,4,35,3513,3,1,35,3513,65
1,2,3,2,4,35,3514,3,1,35,3514,64
1,2,3,2,4,35,3514,9,3,35,3514,74
1,2,3,2,4,35,3515,3,1,35,3515,59
1,2,3,2,4,35,3515,9,2,35,3515,58
1,2,3,2,4,35,3515,9,3,35,3515,76
1,2,3,2,4,35,3516,8,2,35,3516,66
1,2,3,2,4,35,3516,9,2,35,3516,64
1,2,3,2,4,35,3517,3,1,35,3517,68
1,2,3,2,4,35,3517,9,2,35,3517,64
1,2,3,2,4,35,3519,3,1,35,3519,67
1,2,3,2,4,35,3520,3,1,35,3520,76
1,2,3,2,4,35,3520,9,3,33,3371,83
1,2,3,2,4,35,3520,9,3,35,3520,83
1,2,3,2,4,35,3521,3,1,35,3521,76
1,2,3,2,4,35,3524,3,1,35,3524,87
1,2,3,2,4,35,3525,3,1,35,3525,65
1,2,3,2,4,35,3525,9,2,35,3525,61
1,2,3,2,4,35,3526,3,1,31,3175,51
1,2,3,2,4,35,3527,9,3,35,3527,54
1,2,3,2,4,35,3571,9,3,35,3571,55
1,2,3,2,4,35,3573,9,2,35,3573,63
1,2,3,2,4,35,3573,9,3,35,3573,63
1,2,3,2,4,35,3575,8,2,35,3578,58
1,2,3,2,4,35,3578,3,1,35,3578,72
1,2,3,2,4,35,3578,9,2,35,3578,82
1,2,3,2,4,35,3578,9,3,35,3578,70
1,2,3,2,4,35,3579,3,1,35,3579,70
1,2,3,2,4,35,3579,9,3,35,3579,61
1,2,3,2,4,36,3603,9,2,36,3603,61
1,2,3,2,4,36,3604,3,1,36,3604,40
1,2,3,2,4,36,3671,3,1,36,3671,51
1,2,3,2,4,36,3671,9,2,36,3671,65
1,2,3,2,4,36,3672,3,1,36,3672,75
1,2,3,2,4,36,3674,3,1,36,3674,58
1,2,3,2,4,51,5108,9,3,51,5108,82
1,2,3,2,4,51,5171,9,3,35,3519,53
1,2,3,2,4,53,5308,3,1,53,5308,73
1,2,3,2,4,53,5311,9,3,53,5311,56
1,2,3,2,4,61,6103,3,1,61,6103,73
1,2,3,2,4,61,6104,3,1,61,6104,60
1,2,3,2,4,61,6106,3,1,61,6106,58
1,2,3,2,4,61,6110,9,3,61,6110,67
1,2,3,2,4,61,6112,3,1,61,6112,75
1,2,3,2,4,61,6172,3,1,61,6172,77
1,2,3,2,4,63,6302,3,1,63,6302,55
1,2,3,2,4,63,6304,9,2,63,6371,69
1,2,3,2,4,64,6404,3,1,64,6404,70
1,2,3,2,4,64,6409,3,1,64,6409,65
1,2,3,2,4,64,6471,9,2,64,6471,75
1,2,3,2,4,64,6472,3,1,64,6472,65
1,2,3,2,4,64,6472,9,3,64,6472,53
1,2,3,2,4,65,6571,9,2,64,6471,69
1,2,3,2,4,71,7102,3,1,71,7102,79
1,2,3,2,4,71,7105,3,1,71,7105,72
1,2,3,2,4,71,7106,9,3,71,7106,77
1,2,3,2,4,71,7171,9,3,71,7171,79
1,2,3,2,4,71,7174,3,1,71,7174,73
1,2,3,2,4,72,7203,3,1,72,7203,50
1,2,3,2,4,72,7204,3,1,72,7204,60
1,2,3,2,4,72,7204,9,3,72,7204,60
1,2,3,2,4,72,7205,9,3,72,7205,66
1,2,3,2,4,72,7208,3,1,72,7208,74
1,2,3,2,4,72,7208,3,1,72,7271,62
1,2,3,2,4,72,7209,3,1,72,7209,61
1,2,3,2,4,72,7271,3,1,72,7271,63
1,2,3,2,4,72,7271,9,3,72,7271,72
1,2,3,2,4,73,7306,3,1,73,7306,69
1,2,3,2,4,73,7325,3,1,73,7325,60
1,2,3,2,4,73,7371,3,1,73,7371,65
1,2,3,2,4,74,7401,3,1,74,7401,69
1,2,3,2,4,74,7404,3,1,74,7404,67
1,2,3,2,4,82,8271,9,3,82,8271,66
1,2,3,2,5,11,1118,3,1,11,1118,58
1,2,3,2,5,16,1610,3,1,16,1610,48
1,2,3,2,5,33,3319,9,2,33,3319,64
1,2,3,2,5,35,3511,9,2,35,3511,52
1,2,3,2,5,35,3527,9,3,35,3527,51
1,2,3,2,5,36,3671,9,2,36,3671,49
1,2,3,2,5,64,6472,9,2,64,6472,56
1,2,3,2,5,71,7174,3,1,71,7174,52
1,2,3,2,5,73,7318,3,1,73,7318,61
1,2,3,2,5,94,9409,9,3,94,9409,63
1,2,3,3,1,11,1105,8,2,11,1173,67
1,2,3,3,1,11,1173,8,2,11,1173,59
1,2,3,3,1,12,1213,3,1,12,1213,70
1,2,3,3,1,35,3519,8,2,35,3519,79
1,2,3,3,1,63,6301,9,3,63,6301,53
1,2,3,3,2,11,1106,3,1,11,1106,55
1,2,3,3,2,11,1107,9,2,11,1107,71
1,2,3,3,2,11,1108,9,2,12,1275,58
1,2,3,3,2,11,1117,3,1,11,1117,69
1,2,3,3,2,12,1201,3,1,12,1201,68
1,2,3,3,2,12,1205,3,1,12,1205,62
1,2,3,3,2,12,1206,3,1,12,1206,66
1,2,3,3,2,12,1207,3,1,12,1207,68
1,2,3,3,2,12,1208,3,1,12,1208,69
1,2,3,3,2,12,1212,3,1,12,1212,63
1,2,3,3,2,12,1212,3,1,12,1218,61
1,2,3,3,2,12,1213,3,1,12,1213,65
1,2,3,3,2,12,1219,3,1,21,2171,56
1,2,3,3,2,12,1222,3,1,12,1222,62
1,2,3,3,2,12,1272,3,1,12,1272,56
1,2,3,3,2,12,1274,3,1,12,1274,50
1,2,3,3,2,12,1275,3,1,12,1275,64
1,2,3,3,2,13,1307,3,1,13,1307,65
1,2,3,3,2,13,1312,3,1,13,1312,67
1,2,3,3,2,13,1371,9,3,13,1371,69
1,2,3,3,2,13,1376,3,1,13,1376,56
1,2,3,3,2,14,1402,3,1,14,1402,63
1,2,3,3,2,14,1409,3,1,14,1409,56
1,2,3,3,2,14,1471,3,1,14,1471,46
1,2,3,3,2,14,1473,3,1,14,1473,62
1,2,3,3,2,15,1507,3,1,15,1507,66
1,2,3,3,2,16,1602,3,1,16,1602,63
1,2,3,3,2,16,1609,3,1,16,1609,58
1,2,3,3,2,17,1707,3,1,17,1707,59
1,2,3,3,2,18,1804,9,2,18,1805,71
1,2,3,3,2,18,1812,3,1,18,1812,50
1,2,3,3,2,18,1872,3,1,18,1872,69
1,2,3,3,2,19,1901,3,1,19,1901,78
1,2,3,3,2,19,1904,3,1,19,1971,68
1,2,3,3,2,31,3171,2,1,31,3171,77
1,2,3,3,2,31,3173,3,1,31,3173,64
1,2,3,3,2,31,3174,3,1,31,3174,63
1,2,3,3,2,31,3175,3,1,31,3175,57
1,2,3,3,2,32,3201,3,1,32,3201,53
1,2,3,3,2,32,3204,3,1,32,3204,66
1,2,3,3,2,32,3209,3,1,32,3209,71
1,2,3,3,2,32,3212,3,1,32,3212,67
1,2,3,3,2,32,3214,9,2,32,3214,77
1,2,3,3,2,33,3301,3,1,33,3301,69
1,2,3,3,2,33,3303,3,1,33,3303,84
1,2,3,3,2,33,3304,3,1,33,3304,57
1,2,3,3,2,33,3308,3,1,33,3308,69
1,2,3,3,2,33,3310,3,1,33,3310,76
1,2,3,3,2,33,3311,3,1,33,3311,56
1,2,3,3,2,33,3314,3,1,33,3314,70
1,2,3,3,2,33,3317,3,1,33,3317,71
1,2,3,3,2,33,3318,3,1,33,3318,65
1,2,3,3,2,33,3321,3,1,33,3321,67
1,2,3,3,2,33,3322,9,2,33,3322,64
1,2,3,3,2,33,3325,9,3,33,3325,72
1,2,3,3,2,33,3328,3,1,33,3328,65
1,2,3,3,2,33,3329,9,2,33,3329,53
1,2,3,3,2,33,3372,3,1,33,3372,73
1,2,3,3,2,33,3372,9,2,33,3372,60
1,2,3,3,2,33,3376,3,1,33,3376,69
1,2,3,3,2,34,3402,3,1,34,3402,31
1,2,3,3,2,34,3404,3,1,34,3404,60
1,2,3,3,2,34,3471,3,1,34,3471,59
1,2,3,3,2,35,3503,3,1,35,3503,77
1,2,3,3,2,35,3503,3,1,35,3516,69
1,2,3,3,2,35,3504,3,1,35,3504,65
1,2,3,3,2,35,3504,9,3,35,3504,56
1,2,3,3,2,35,3505,9,3,35,3505,67
1,2,3,3,2,35,3506,3,1,35,3506,74
1,2,3,3,2,35,3510,3,1,35,3510,74
1,2,3,3,2,35,3515,3,1,35,3515,64
1,2,3,3,2,35,3516,3,1,35,3516,69
1,2,3,3,2,35,3518,3,1,35,3518,80
1,2,3,3,2,35,3520,3,1,35,3520,78
1,2,3,3,2,35,3524,9,2,35,3524,83
1,2,3,3,2,35,3526,9,3,35,3526,56
1,2,3,3,2,35,3573,3,1,35,3573,58
1,2,3,3,2,36,3603,3,1,36,3603,55
1,2,3,3,2,36,3671,9,2,36,3671,58
1,2,3,3,2,36,3674,3,1,36,3674,65
1,2,3,3,2,51,5104,9,2,51,5104,59
1,2,3,3,2,52,5202,3,1,52,5202,51
1,2,3,3,2,52,5203,3,1,52,5203,70
1,2,3,3,2,52,5271,3,1,52,5271,42
1,2,3,3,2,61,6102,3,1,61,6102,80
1,2,3,3,2,62,6271,3,1,62,6271,68
1,2,3,3,2,63,6371,9,2,63,6371,60
1,2,3,3,2,64,6403,3,1,64,6403,66
1,2,3,3,2,64,6409,3,1,64,6409,71
1,2,3,3,2,64,6472,3,1,64,6472,65
1,2,3,3,2,65,6504,3,1,65,6504,78
1,2,3,3,2,71,7174,3,1,71,7174,54
1,2,3,3,2,73,7310,3,1,73,7310,58
1,2,3,3,2,74,7403,3,1,74,7405,58
1,2,3,3,2,75,7501,3,1,75,7501,70
1,2,3,3,2,76,7601,3,1,76,7601,56
1,2,3,3,2,81,8171,3,1,81,8171,52
1,2,3,3,2,94,9471,3,1,94,9471,69
1,2,3,3,3,11,1101,3,1,11,1101,62
1,2,3,3,3,11,1102,3,1,11,1102,68
1,2,3,3,3,11,1103,3,1,11,1103,68
1,2,3,3,3,11,1103,9,2,11,1103,64
1,2,3,3,3,11,1105,8,2,11,1173,66
1,2,3,3,3,11,1107,3,1,11,1107,58
1,2,3,3,3,11,1108,3,1,11,1108,62
1,2,3,3,3,11,1110,3,1,11,1110,62
